 # Columns are: Lambda (Microns) and Flux (Flux * lambda) (W/m^2)
      3.79547E+01      1.97929E-11      2.80783E-14      0.00000E+00     -3.34569E-15      0.00000E+00
      3.99938E+01      2.00371E-11      6.82167E-14      0.00000E+00      1.72004E-14      0.00000E+00
      4.21426E+01      1.96628E-11      3.21647E-14      0.00000E+00      2.06349E-14      0.00000E+00
      4.44068E+01      1.96686E-11      5.98158E-14      0.00000E+00     -3.17680E-15      0.00000E+00
      4.67926E+01      1.96831E-11      5.04597E-14      0.00000E+00     -1.53138E-14      0.00000E+00
      4.93066E+01      1.87705E-11      4.70777E-14      0.00000E+00      9.15729E-15      0.00000E+00
      5.19557E+01      1.83472E-11      2.70594E-14      0.00000E+00     -2.37227E-15      0.00000E+00
      5.47471E+01      1.77312E-11      4.77437E-14      0.00000E+00      4.03553E-15      0.00000E+00
      5.76885E+01      1.69564E-11      2.62548E-14      0.00000E+00     -1.42586E-15      0.00000E+00
      6.07879E+01      1.61713E-11      3.79646E-14      0.00000E+00      5.88289E-15      0.00000E+00
      6.40539E+01      1.51757E-11      2.44557E-14      0.00000E+00      9.09494E-15      0.00000E+00
      6.74953E+01      1.42842E-11      3.06095E-14      0.00000E+00     -1.76731E-15      0.00000E+00
      7.11216E+01      1.33421E-11      3.51544E-14      0.00000E+00     -1.00945E-14      0.00000E+00
      7.49427E+01      1.22879E-11      2.53061E-14      0.00000E+00      1.01540E-15      0.00000E+00
      7.89692E+01      1.13899E-11      1.78027E-14      0.00000E+00      2.75371E-15      0.00000E+00
      8.32119E+01      1.05037E-11      1.68078E-14      0.00000E+00      1.07769E-15      0.00000E+00
      8.76826E+01      9.47908E-12      1.39719E-14      0.00000E+00      4.35566E-15      0.00000E+00
      9.23935E+01      8.60401E-12      8.12821E-15      0.00000E+00      8.59811E-15      0.00000E+00
      9.73575E+01      7.71915E-12      1.15770E-14      0.00000E+00      6.11982E-15      0.00000E+00
      1.02588E+02      6.94403E-12      7.58942E-15      0.00000E+00     -3.09770E-15      0.00000E+00
      1.08100E+02      6.17839E-12      7.69313E-15      0.00000E+00     -3.64741E-15      0.00000E+00
      1.13908E+02      5.44491E-12      5.49098E-15      0.00000E+00      3.24928E-15      0.00000E+00
      1.20028E+02      4.79059E-12      3.98733E-15      0.00000E+00     -6.32829E-16      0.00000E+00
      1.26476E+02      4.22165E-12      4.66148E-15      0.00000E+00     -8.01557E-16      0.00000E+00
      1.33272E+02      3.64995E-12      5.64096E-15      0.00000E+00     -7.51837E-16      0.00000E+00
      1.40432E+02      3.16415E-12      5.84545E-15      0.00000E+00      9.33836E-16      0.00000E+00
      1.47977E+02      2.71075E-12      4.74568E-15      0.00000E+00     -1.40711E-15      0.00000E+00
